Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Montrezl Harrell,0,27,LAL,29,0,24.6,5.3,8.3,0.6459999999999999,0.0,0.1,0.0,5.3,8.1,0.657,0.6459999999999999,2.6,3.6,0.738,2.3,4.0,6.3,1.1,0.7,0.7,1.3,2.2,13.3,21.3,0.6759999999999999,0.017,0.429,10.7,17.7,14.3,6.9,1.4,2.5,11.5,19.6,2.1,1.3,3.4,0.22699999999999998,1.8,0.5,2.3,0.8
Isaiah Hartenstein,0,22,DEN,18,0,8.7,1.7,3.1,0.545,0.0,0.0,0.0,1.7,3.1,0.545,0.545,0.9,1.5,0.593,1.4,1.4,2.8,0.6,0.4,0.7,0.8,2.2,4.2,19.1,0.568,0.0,0.491,18.6,18.1,18.4,9.3,2.2,8.0,17.3,22.4,0.2,0.3,0.5,0.14,-3.6,-0.1,-3.7,-0.1
Jaxson Hayes,0,20,NOP,21,1,11.7,1.7,2.6,0.636,0.0,0.0,0.0,1.7,2.6,0.636,0.636,0.9,1.2,0.6920000000000001,1.2,2.4,3.6,0.4,0.3,0.3,0.6,1.8,4.2,15.5,0.662,0.0,0.473,11.7,22.6,17.1,5.0,1.4,2.9,16.4,13.7,0.5,0.2,0.7,0.13,-2.0,0.0,-2.0,0.0
Willy Hernangomez,0,26,NOP,13,0,17.1,2.8,5.1,0.545,0.1,0.4,0.2,2.7,4.7,0.574,0.5529999999999999,1.2,1.8,0.652,2.6,3.8,6.5,1.2,0.5,0.4,0.4,1.1,6.8,20.6,0.578,0.076,0.348,17.0,25.0,21.0,9.5,1.3,2.3,6.2,15.6,0.7,0.2,0.8,0.18100000000000002,1.8,-2.0,-0.2,0.1
Richaun Holmes,0,27,SAC,25,25,29.6,5.4,8.4,0.648,0.0,0.2,0.2,5.4,8.2,0.659,0.65,1.8,2.3,0.7929999999999999,2.5,5.2,7.7,1.8,0.7,1.6,1.5,4.1,12.8,18.2,0.677,0.024,0.276,9.1,19.6,14.3,8.8,1.1,4.7,13.9,15.8,1.7,0.4,2.1,0.136,-0.6,-0.1,-0.7,0.2
Al Horford,0,34,OKC,19,19,28.2,5.9,13.0,0.45299999999999996,2.2,5.5,0.39,3.7,7.5,0.5,0.536,0.7,0.9,0.778,0.8,6.1,6.9,3.6,0.9,0.8,1.3,1.7,14.7,17.6,0.547,0.425,0.073,3.1,22.1,12.7,21.2,1.6,2.6,8.6,22.5,0.4,0.8,1.2,0.106,1.8,1.4,3.2,0.7
Dwight Howard,0,35,PHI,29,4,16.7,2.1,3.8,0.555,0.1,0.3,0.375,2.0,3.5,0.569,0.568,1.6,3.0,0.523,2.7,5.0,7.7,0.7,0.4,0.9,1.9,3.1,5.9,13.9,0.575,0.073,0.782,18.3,31.8,25.3,5.3,1.2,4.6,26.8,17.6,0.0,0.9,0.9,0.08800000000000001,-4.4,-0.7,-5.1,-0.4
Serge Ibaka,0,31,LAC,29,29,24.2,4.8,9.2,0.515,1.0,2.7,0.377,3.8,6.6,0.5710000000000001,0.569,1.2,1.5,0.818,1.9,4.8,6.7,1.7,0.2,1.2,1.3,1.9,11.8,18.2,0.593,0.287,0.16399999999999998,9.1,21.5,15.5,10.6,0.5,4.6,11.7,20.5,1.2,0.9,2.1,0.14300000000000002,1.1,-0.9,0.2,0.4
Nikola Jokić,0,25,DEN,28,28,35.9,10.5,18.4,0.57,1.5,3.8,0.402,9.0,14.6,0.614,0.611,4.8,5.5,0.871,3.0,8.2,11.1,8.6,1.6,0.6,3.4,3.1,27.4,31.4,0.6559999999999999,0.207,0.3,9.3,25.9,17.5,40.6,2.2,1.7,14.1,29.4,4.9,1.4,6.3,0.3,9.1,2.3,11.4,3.4
Damian Jones,0,25,PHO,11,0,7.1,0.4,0.9,0.4,0.0,0.1,0.0,0.4,0.8,0.444,0.4,0.5,0.8,0.556,0.6,0.8,1.5,0.0,0.1,0.5,0.5,1.6,1.2,3.9,0.466,0.1,0.9,10.2,12.5,11.4,0.0,0.6,5.7,26.4,10.9,-0.1,0.1,0.0,0.019,-8.7,0.2,-8.5,-0.1
DeAndre Jordan,0,32,BRK,28,22,21.6,3.2,4.0,0.7879999999999999,0.0,0.0,0.0,3.2,4.0,0.7879999999999999,0.7879999999999999,0.8,1.5,0.5479999999999999,1.8,5.3,7.0,1.9,0.3,1.4,1.7,2.1,7.2,16.7,0.764,0.0,0.37200000000000005,9.7,25.7,18.1,11.6,0.7,5.2,26.7,12.8,1.1,0.7,1.8,0.139,-0.4,1.5,1.1,0.5
Frank Kaminsky,0,27,PHO,20,6,15.8,2.6,5.8,0.452,0.8,2.0,0.385,1.9,3.8,0.48700000000000004,0.517,0.7,1.2,0.609,1.0,3.5,4.5,2.0,0.2,0.5,0.5,1.6,6.7,16.2,0.531,0.33899999999999997,0.2,6.8,24.0,15.6,18.4,0.6,2.8,7.4,19.2,0.5,0.4,0.9,0.138,0.8,1.5,2.3,0.3
Enes Kanter,0,28,POR,28,16,25.1,4.9,8.4,0.581,0.0,0.0,0.0,4.9,8.4,0.581,0.581,1.8,2.3,0.754,4.1,7.0,11.1,1.1,0.5,0.8,1.2,2.5,11.5,21.9,0.611,0.0,0.278,16.7,31.0,23.5,6.7,1.0,2.8,11.5,18.1,2.0,0.7,2.7,0.184,1.0,-2.3,-1.3,0.1
Alex Len,0,27,TOT,20,6,14.6,2.4,3.8,0.627,0.3,1.0,0.316,2.1,2.8,0.732,0.667,1.0,1.7,0.588,0.8,2.8,3.5,1.1,0.4,1.1,1.2,1.9,6.0,15.5,0.667,0.253,0.45299999999999996,5.2,20.7,12.7,10.7,1.3,6.9,20.4,16.1,0.3,0.4,0.6,0.10099999999999999,-1.7,1.7,0.0,0.2
Alex Len,0,27,TOT,20,6,14.6,2.4,3.8,0.627,0.3,1.0,0.316,2.1,2.8,0.732,0.667,1.0,1.7,0.588,0.8,2.8,3.5,1.1,0.4,1.1,1.2,1.9,6.0,4.3,0.633,0.6,0.6,0.0,16.6,8.0,5.1,0.6,8.0,38.8,11.6,-0.1,0.1,0.0,-0.028999999999999998,-6.8,1.2,-5.6,-0.1
Alex Len,0,27,TOT,20,6,14.6,2.4,3.8,0.627,0.3,1.0,0.316,2.1,2.8,0.732,0.667,1.0,1.7,0.588,0.8,2.8,3.5,1.1,0.4,1.1,1.2,1.9,6.0,19.5,0.6729999999999999,0.2,0.431,7.0,22.1,14.3,12.7,1.5,6.4,16.2,17.7,0.4,0.3,0.7,0.147,0.1,1.9,2.0,0.2
Alex Len,0,27,TOR,7,2,10.9,0.7,1.4,0.5,0.4,0.9,0.5,0.3,0.6,0.5,0.65,0.4,0.9,0.5,0.0,1.6,1.6,0.4,0.1,0.9,1.1,1.4,2.3,15.5,0.667,0.253,0.45299999999999996,5.2,20.7,12.7,10.7,1.3,6.9,20.4,16.1,0.3,0.4,0.6,0.10099999999999999,-1.7,1.7,0.0,0.2
Alex Len,0,27,TOR,7,2,10.9,0.7,1.4,0.5,0.4,0.9,0.5,0.3,0.6,0.5,0.65,0.4,0.9,0.5,0.0,1.6,1.6,0.4,0.1,0.9,1.1,1.4,2.3,4.3,0.633,0.6,0.6,0.0,16.6,8.0,5.1,0.6,8.0,38.8,11.6,-0.1,0.1,0.0,-0.028999999999999998,-6.8,1.2,-5.6,-0.1
Alex Len,0,27,TOR,7,2,10.9,0.7,1.4,0.5,0.4,0.9,0.5,0.3,0.6,0.5,0.65,0.4,0.9,0.5,0.0,1.6,1.6,0.4,0.1,0.9,1.1,1.4,2.3,19.5,0.6729999999999999,0.2,0.431,7.0,22.1,14.3,12.7,1.5,6.4,16.2,17.7,0.4,0.3,0.7,0.147,0.1,1.9,2.0,0.2
Alex Len,0,27,WAS,13,4,16.6,3.2,5.0,0.6459999999999999,0.2,1.0,0.231,3.0,4.0,0.75,0.669,1.3,2.2,0.607,1.2,3.4,4.5,1.4,0.5,1.2,1.2,2.2,8.0,15.5,0.667,0.253,0.45299999999999996,5.2,20.7,12.7,10.7,1.3,6.9,20.4,16.1,0.3,0.4,0.6,0.10099999999999999,-1.7,1.7,0.0,0.2
Alex Len,0,27,WAS,13,4,16.6,3.2,5.0,0.6459999999999999,0.2,1.0,0.231,3.0,4.0,0.75,0.669,1.3,2.2,0.607,1.2,3.4,4.5,1.4,0.5,1.2,1.2,2.2,8.0,4.3,0.633,0.6,0.6,0.0,16.6,8.0,5.1,0.6,8.0,38.8,11.6,-0.1,0.1,0.0,-0.028999999999999998,-6.8,1.2,-5.6,-0.1
Alex Len,0,27,WAS,13,4,16.6,3.2,5.0,0.6459999999999999,0.2,1.0,0.231,3.0,4.0,0.75,0.669,1.3,2.2,0.607,1.2,3.4,4.5,1.4,0.5,1.2,1.2,2.2,8.0,19.5,0.6729999999999999,0.2,0.431,7.0,22.1,14.3,12.7,1.5,6.4,16.2,17.7,0.4,0.3,0.7,0.147,0.1,1.9,2.0,0.2
Meyers Leonard,0,28,MIA,3,2,9.7,1.0,2.3,0.429,1.0,2.3,0.429,0.0,0.0,0.0,0.643,0.3,0.7,0.5,0.0,2.3,2.3,0.7,0.0,0.0,0.7,1.7,3.3,6.6,0.635,1.0,0.28600000000000003,0.0,25.7,13.6,10.0,0.0,0.0,20.2,15.2,0.0,0.0,0.0,0.04,-3.5,-0.9,-4.4,0.0
